name,principal_component_1
45b7e50b370c9924ad941597bbcbc2e7b28e5593.cl-A,-0.152947002
45248133af4ce8c8332857ff73438651cb3a915c.cl-A,-0.116209531
61940af8bb75feac14949a95d50f3060adbd7a95.cl-A,-0.518326198
a3786b15d0525addca5f1e0dd654a3947758c301.cl-A,-0.159192716
2d8a050be2850e62dffbc7f720502fbe9a924110.cl-A,-0.089860518
831463118ff100e7a4c3a54c5f5e4dbdfaca8d44.cl-A,-0.163142937
58ab16345df5adc7b6f6b216c5152922cd83a87f.cl-A,-0.177955887
75e93e64acf627f0155128ae04a607c3f944828f.cl-A,-0.152947002
65f6ff9808e76d675e100b270699882c4eff45c3.cl-A,-0.089784308
96a439f93c5825154d08b519e4312a3fc78110bf.cl-A,-0.12784833
259fd9a808af6d08f6eb2a11354cedf9eee1af7c.cl-A,-0.089809711
9b9d02cab75f4d55049a95a1b2b245b39efd30f2.cl-A,-0.098051419
72bb6bd155bab83c2f5ad075d20c83b3fe8c1b47.cl-A,-0.137769863
8ef1287f2abb6cf6bb401d6425f2e933afda2758.cl-A,-0.102525034
552eaa33767a71c88ed6825a4dc73704dd9e96c3.cl-A,-0.149943578
2f1423bbeb6a2b1d44066cf9f3dbfb59b5cde19b.cl-A,-0.129386743
7ef6954fd966b227d31c66c30de0e36f39f15011.cl-A,-0.139121927
10f4999014804108aa9f88c6f4cbe110f8a41f95.cl-A,-0.02799439
2f9f028582b65d8a2716e95f5b49ddf98bc509e5.cl-A,-0.188095943
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,-0.148209379
4172a0f557f85d11c1acd667d1ea13fc79659405.cl-A,-0.083596001
701ea1c53d9e8c0bbb737aa5437a9f9ae190bc4e.cl-A,-0.102321808
89a4565c99938fdd969b197d770cc6711b505e0b.cl-A,-0.08976208
3836d0d359d1c0116bb33cee6c32a15e0cac8346.cl-A,-0.245844783
186d1ee0cab0b127668a9ef922b38933738b11d4.cl-A,-0.129386743
490cf6ddfd9a6882b05cee4cd3d45b2c0b474ed3.cl-A,-0.190922103
438201e237934d4b955bf8556743b91ad05c8da5.cl-A,-0.206170486
4d1b2143bf1f43cd4ce010ab4f2d09b52fdfb66d.cl-A,-0.17389136
33d46c442b08cfa284a9b7beb2ac982705ccfdd9.cl-A,-0.093011405
1125e45df7f08b9106b6b02108de7f0d560e76ec.cl-A,0.00871206
1072cc73037590af519c9d6e8e43b3aed6cecc70.cl-A,-0.173710714
0fa40d8179584862095d19c05ed35871c72e2c89.cl-A,-0.099038271
3d624f05567e50ac9b5c7b13a2b6f7bb08b048d3.cl-A,-0.146554205
82f5b813eebddf1113303f3d3012dc47801e4fdf.cl-A,-0.102163743
305bfd98bddb75fa12d458d88d6c2b871a2739d3.cl-A,-0.177955887
050caf8366122275d07c3a2a788a69af6fbef83d.cl-A,-0.161667167
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,-0.312356263
671b49e8958be64577d9901a95fb9d2fe2e01b35.cl-A,-0.130191684
42e605a195800bef6fc0a340a758654fb7b72db0.cl-A,-0.147755076
1abca3ffe79da4968e51360568d97b9b6948b7ad.cl-A,-0.117928337
6ad6ccab5f42d9b4b4c7753cd68835fe7ee19171.cl-A,-0.155880423
9e72200ec991cd05cca51fd0eed70b62b8153521.cl-A,-0.127471561
8f73d236738169b5f5ffcddd959a6f8d6b9fe1c4.cl-A,-0.089860518
6e539a3bc4e856cba4cb354333f38310c9673d30.cl-A,-0.142986084
8189c7a7148457cdbeb87c99ffa63e5b2fab8d88.cl-A,-0.171486518
47004080e9be6c39ca70cb3f9e0e54e2ca6bf4dc.cl-A,-0.167065006
576d050ddd6cb319c4e5f81990209ba389921298.cl-A,-0.096632758
64c482e82fb137aa2fe591e7da557b05f80c8fdd.cl-A,-0.145876415
655aaab1aa91ae886cff0275b26bfb0f2008718b.cl-A,0.065934591
2a4eedbbd823ca98249bcebca33cfeb272900c04.cl-A,-0.077561808
91ffaa7b229325025b9c2b40b04c48c8d19462f1.cl-A,-0.078046038
8031d6a75c4a8071e2a7019b54fc826e0116e906.cl-A,-0.169298622
424bee1abae7edb5d2f55e07a09a17da18d6c7b5.cl-A,-0.139121927
33196bf66ab9f91b09231f572be2da7ac93a85d8.cl-A,-0.167498617
7068ea83b6617f82e09e31c5f72085a4ff2ea4ef.cl-A,-0.180866238
43a61b2dcf3ed0eac6575f0d0ebf4adb04928e9a.cl-A,-0.165965076
2441d2fc6372272555bd4a56f0927d54ac9503b8.cl-A,-0.139121927
3b61cc60edac0c516a86e16ce3c1a2cbd51319fb.cl-A,-0.1467452
2ee0a7293165c22122940dcf24db7bf94116fae9.cl-A,0.06015393
13eb9874583a12876add866e786edf7ee5246345.cl-A,-0.091926652
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,-0.129174378
1b271ef873327a8644838f69c86f7b48d99ba4c7.cl-A,-0.158115193
4b29646f04971ed3baf9e1edd9faa5b183f6cb81.cl-A,-0.089962131
1c9ef54d2b0618f749eca95c3b7b2438ee62dfd6.cl-A,-0.083612937
29a5749ad684533de4d4d816ac930e44944e24a0.cl-A,-0.209413635
22c3fcf8abebc7704deacf156f8b478425d0e40f.cl-A,-0.174162328
0ae2b1a4df0503ac1ac002820a5764a6be15d54a.cl-A,-0.077439872
773be499d9f5c8d014eecfda7dd88c2f5bd97c46.cl-A,-0.122213367
186d381a259987ee0a6a32db4aa0e04559fe04b8.cl-A,-0.209642264
0f2b4492e1b802449bf1ee0e9d55f57069f60003.cl-A,-0.155846552
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,-0.087914562
4846897f066a8e6cf436c4e7e8c846092f93d9a7.cl-A,-0.058867528
189a104f0c5979507a8af9e733b5e7cdbdf9c98c.cl-A,-0.13171868
42c6f33c9ac385c9cafeb13ca93e1346bf37c981.cl-A,-0.259796843
562d4b4a3fb28b3a0f7456ce411fad3ff0a03363.cl-A,-0.093011405
11e18656fb6974e0b2f7012513b395cd52a4fe79.cl-A,-0.168751427
6c093a4e06482f8d583c349197c5d63d8cdc1555.cl-A,-0.131693277
1b1dd7e71b3c07955a32391925636eae4a44e22e.cl-A,-0.152947002
9d4534a4235fd6398ce825879b78d9e756250d9d.cl-A,-0.131693277
35d168e4ce239e4078a254812caa0b77edfc9f3f.cl-A,-0.233168976
7293ef38312ad330b96a0ade23be5abfcfaf5cb1.cl-A,-0.092869146
21bfd52659e612efe98348bb96deeeb44d5ed6b8.cl-A,-0.18802914
62605b54bc1e53ba2f5b7a199dc3d8c7c8445cf9.cl-A,-0.138687735
2a390ccc2668d8d47e91e0b88013300a4de9d542.cl-A,-0.245167362
248e2299291b4877ccdbfdf1bcdfa4c19c542822.cl-A,-0.468303525
723c60c4168c3917f872c776f537e5cfddf4aa5d.cl-A,-0.092930114
0afe27100028eea11cd93d3b5a6ddd878232907e.cl-A,-0.087403098
9b100f6ada872440bd3a6419e8d3b850ef64a583.cl-A,-0.094838259
978ef83fc45eff05d8aa9eb3af4cef027df27e7d.cl-A,-0.187927527
7325bf6c2e3e86257304760d87347893aa99560e.cl-A,-0.173981682
2f04c2480c6ddc9e96047a20e25d412f4cfe68b6.cl-A,-0.160184415
3212dc11df4bb7026f60c45cdb34bfe55bad0bf2.cl-A,-0.242988327
23f6a68e5717b7f08b4a0f081f2ddacc3a9de318.cl-A,-0.213954426
24b4b5a62567eaeec3245da43830c029dfcc0161.cl-A,-0.209388232
3b8fd9bba3b9b48a721488e865c3e470bb9c0108.cl-A,-0.077480518
51e6b0dae964e5846c865355017672ca28e95422.cl-A,-0.193810808
606ccaa44ec1e5ec90291fc9761aa6e5a8a1ea4c.cl-A,-0.348107168
1769925f2e36379f4c5f536ec953d75590ec4c73.cl-A,-0.089765255
a4152985aa8353dde30d59affbe9cf11e4c1ca2e.cl-A,-0.135238542
3345bbb96f04aa686d3c7a1eae63df509206f724.cl-A,-0.276339733
4cfb08639d00c9c9167d9267fe5ac27117d48fe9.cl-A,-0.226898784
565008127b942bd99963dd524a03a64ceb5f1984.cl-A,-0.139121927
678b0e993d69e45f21b2bdd22cfc723d8aa80439.cl-A,-0.227848713
6c3410858bc47a9f2d4c6596fc5f34ab148129cb.cl-A,-0.155795745
5f69d855f049a94749d0a5a42ab04f123829161e.cl-A,-0.094838259
690bd24a3e54c365aed5e0cbb8ea3729f7fcdeb8.cl-A,-0.131747712
6c9c8135f1c9a9221c909429e66ce704235841d2.cl-A,-0.154945845
1485d0168a7e8c317292b51e6ef802f7027119f9.cl-A,-0.137739345
4945679dfe2dea73b444081888a94a8ec4bc76e7.cl-A,-0.094719711
33439171c23d3943b3643bdfdb40948d54fe1d4a.cl-A,-0.115125069
6d6b302ba77c56ce01fd35ed8a6d86f160786df8.cl-A,-0.129136535
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,-0.10238955
1b2baba85b8b26687036f118e9b7e8f5b41ff0ce.cl-A,-0.137612329
2cd2ba30f3393abbe333a286410d29ba91744599.cl-A,-0.219604492
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,-0.113679904
8bc6fb4313e4ac15e8a1d544ecc2700c842e1515.cl-A,-0.093011405
3b890c8e755f87f4f6878ad7cd1b784b36f39ed3.cl-A,-0.156880371
50cf4a92f8bd5392fd41a232f9763fa439940298.cl-A,-0.117016084
626956a912b68ec615938f254a38e6a51e1b6136.cl-A,-0.110789573
4f3ecb15c5c2261c7d24010d74ce44b5e5d4b7ea.cl-A,-0.363848747
6c139e56049bda3dfeda6816099de0431a6e75f5.cl-A,-0.115125069
1b6555b4bafaf1311fbd63e393ac7a494855631b.cl-A,-0.15991717
4c5bf03be833baa860d92c4da261700de38c0b15.cl-A,-0.098051419
417b3860c3a50aac0087b8dd323e1643f46c79a7.cl-A,-0.065045901
64b115a9b264248290ca106954c762d37256fb07.cl-A,-0.155761874
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,-0.12713562
943a970cae4128adfcb8b4057e7a1f9f6da79f73.cl-A,-0.202903526
8d3d953e255c30c2f1ca34860b178f3012ba9496.cl-A,-0.094736646
43bd2c03e3302a49bcece224e079686a4f7c9856.cl-A,-0.137476392
8dcaac8a2fb29825990e2f15f1878bdcbe8096f4.cl-A,-0.127964698
06abe76c4bcc72960978769232f70b5e252457e4.cl-A,-0.02799439
4a69c6e5212cc1d14f616a1a397860de62377e22.cl-A,-0.090165357
98036085c1dabbc1d6918790fe12fad9c26e1246.cl-A,-0.089784308
5dff5b9a0135fade5c85caffa7a2966e494e2d5c.cl-A,-0.096054872
78f99932ee6d52fd581bba5567037c918096f5f5.cl-A,-0.137637732
2625a4c3911dc3d1bafa7c2ca230150ba70c53f8.cl-A,-0.190888232
61035372524644d31786f141576dfc0cabc5f71f.cl-A,-0.155770342
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,-0.089765255
373b51298e2c86150a9d3919038ae06869e1672f.cl-A,-0.193810808
61b3607ea739bd6907ccb9706b67c04b60c20dbb.cl-A,-0.130413091
69ebf4fb3632b1e58701198910e84402dcb82ea1.cl-A,-0.102135517
7d237ffaa9c6a0678edd001a3c222ba60bf81703.cl-A,-0.183450714
31ab703d4f4a0bfa029a40a83a2fc3e170248289.cl-A,-0.209642264
82ca0669a356a51d2a56529dbc010ab16ad5c6fa.cl-A,-0.083587534
5936a6eaa72a252bdc79948097ce4776db14fd7b.cl-A,-0.102254066
1179d149becb8ea0169bb276b55125e5267e47af.cl-A,-0.154077911
5ebd91e04e35c33d74da997fb1b184ae45b32f35.cl-A,-0.174018175
3ebc9e3acccb2e58dda3c6bb8a03aa4dbc5eb305.cl-A,-0.151140167
0bc6f4b166dc6a2b167d909bbde55261ba51fbf4.cl-A,-0.162886525
39deb46abba298db227befd2afc435c522d18667.cl-A,-0.190701235
0c0fd8af5b2faee0c6ead70353e90d5da583e258.cl-A,-0.112447369
9630f3b95f57a5fef49f05335a91820b69d3ce86.cl-A,-0.087528217
40333d82d2389c7d0bbda5bbeab1bac5719a2045.cl-A,-0.122258528
4483ad85562f56bf529359c413033a2a9b9dd3c0.cl-A,-0.091569734
75d322857025c967c2eb8c653c7774b6cbc53224.cl-A,-0.084301648
95ba0ca659c2290a4b6ab77bb8fd59e323806d63.cl-A,-0.087301485
1d3f2a7ca5340ea930f37a5c0bd8c105bcaa7c20.cl-A,-0.089860518
53396857e4dd2fb3bde85be615ada8390daa7c43.cl-A,-0.094838259
852b249f50b4e2f13b7efc19e67dfd039d963f4e.cl-A,-0.102151527
3b72262614b562d3b75e43490d7666a0639de26f.cl-A,-0.213823831
5f93ebe7c13d7b7846d3f7088085ff79e53a36a1.cl-A,-0.102525034
4db92455f848420c736ae5bb71576049a8abca1a.cl-A,-0.065852456
046615f0b47a769e4ca7384b859d0713dceeddce.cl-A,-0.208304359
12ff754446f819158c6a4227b8cc60b6811bb764.cl-A,-0.077724389
162fcf7bf99ed080314ae2f13837fc944b55123a.cl-A,-0.193810808
671d71f99a5f7a88382d0c3c154a5f5e0992a4f5.cl-A,-0.128131557
97d2541a70c63189c366f64271f35267921e3134.cl-A,-0.172360007
a071b7f9f0b44e3beda31b89b467aa006e452e78.cl-A,-0.178669171
378ddd13a5e7d61e39e6571c8426f1e7500776a4.cl-A,-0.206170486
3c0f98cd1a23f8a9df34b61dc2d39bc2252145cc.cl-A,-0.092858985
054408afc5bc3fe54255f049d4044e1a7066fb2d.cl-A,-0.092853904
2d852f39446cb6bc7fe463b66b3e673bc9220426.cl-A,-0.158317743
0a8d3ab97e3ec03208abc7f28cbcd4a13f126cc2.cl-A,-0.13787483
33654d65989467ed0b34a357b7e086627fb60503.cl-A,-0.182291383
55192935b978b734b7bb7a996c4174edb5ed8035.cl-A,-0.440866332
74690c950bca61af2c945c9b5e135272d981d054.cl-A,-0.205522401
a037e5c7b7256ece32554d1aed5a321fd8676922.cl-A,-0.153478186
8201360e7cb05d03776c63de8eae516a1fdd7fef.cl-A,-0.146274853
397f2e21d7e7e97e22d48e98de2aeac2bb43dfa8.cl-A,-0.119743293
2e6c0f0a92d413e8a40c56271cad9fe4c89b79e8.cl-A,-0.089771606
94b00ede9fab2e4e867074088883cfab32d69153.cl-A,-0.190876942
28fe291ce5056bfc2dbc9106b02597dc8be8bac1.cl-A,-0.207770891
363ddb6b07f3e2717cab136e6a43190dc3f9a9b9.cl-A,-0.171486518
4ab4823c5f96b0480a35af5e969dc2cb559499b9.cl-A,-0.077404308
50dfda9bddc19452240390e0e9a22602b1d24fc7.cl-A,-0.190848716
53427f606d4e61a65d0d090ccb64bdd882fb775f.cl-A,-0.102931487
8b36efab73f8bd181d170a36faf6123dd67eda36.cl-A,-0.141784856
69b32f4d6a3dfce9bdfef912745bf4037d0ffe64.cl-A,-0.141784856
6741b35030b7a1eb634bc37e6af62b1551b27ecb.cl-A,-0.207213306
1fdedcc68e1b73fdb4a40bc2b416c815fc3f2030.cl-A,-0.087914562
28a42cd6399a947f557f6ab00f8d320b061d63f8.cl-A,-0.111535644
8496a4305ca3a7d284595538f6b0768bfeb80ab0.cl-A,-0.139771609
5520fcca4f18a36b082d5ba6940f4cd7d624a027.cl-A,-0.180685592
682be8ca05c4f6fe5ceba1af2f0526fb18cbcd31.cl-A,-0.451092135
963d028f3b3ee7eb2cf8e6310c592c0743c81178.cl-A,-0.087519228
4228595996166ce75e2eaa8adfa006d58623242f.cl-A,-0.122190786
231e40c77cbfe7aa7c9663d37ed02e7670700cce.cl-A,-0.172326136
6090ac0ea406d8d447745bbbee3befe8526d759f.cl-A,-0.102186324
97142f5dd2d9a4d72e13c5922c6346a75b34eca5.cl-A,-0.110789573
2a18e3b5d10f623c3033f28a36bf21ffaded9247.cl-A,-0.122797652
3705591432a76e8ea889188ad191fcfbade7dfdc.cl-A,-0.212080981
89d00e30fa3ddc3c033ffd9bc954eefdc7b084d0.cl-A,-0.11577188
0c0d90126c9fa815f3e31f6b2e8ece9a944c2e7e.cl-A,-0.083612937
5402176bb78c3a4a5bdd26cc477b9e87ef0d324c.cl-A,-0.092889469
3a27a00b5b37c50de874e3a5775a15a30c0e99d4.cl-A,-0.02799439
6973fa87f7b67607469dcdfcb74d970833907580.cl-A,-0.128131557
8f273b80dfd201ad88eed5e2da338bce53a32c6b.cl-A,-0.071241352
68a0f7f07a2050993e30c9ccd165f5f8fd17c1df.cl-A,-0.337612782
8a3c51ca5cf82097d4e6b75bf260e5afe974ff28.cl-A,-0.379590326
5eff0c56617574ecb8b0e100a2089048a48eef1c.cl-A,-0.116603667
927f95c5ce4d3a797e3f0a25ac00c85298b771bd.cl-A,-0.096262148
63458fa29d9d71b86797de8f4ca5fb54dfbe0d55.cl-A,-0.12280612
8b462b8b856358690f52ad86a0ac70c269cdba05.cl-A,-0.137239294
a62b3f523db8572a346a521f1177a614c30dd2fd.cl-A,-0.171486518
11d5450cc086206f2cc3b67e8ec16d190f747a72.cl-A,-0.245144782
54e343af741209c20bb366a4baa119b6af6700d0.cl-A,-0.08976208
8993dd266e6e7afa4bcd2792f05e840379524fff.cl-A,-0.089860518
65a02fe1ddea7dff7b12d2982157c258f08bff8f.cl-A,-0.092869146
71e343da2623f17e1c115eb00eaf5e937f15db84.cl-A,-0.244055264
2be7527130480aecc11369c1edb70a40b4804b3f.cl-A,-0.161418763
50266290d3f0b9d68e9f1b9cdbb8235430b84243.cl-A,-0.298221611
096b0c459f0a731a0b7ecf58b634c996e2a85e72.cl-A,-0.174162328
31737c6a0f3a6a0500572c46981577495101fa20.cl-A,-0.123131649
7244ff68301b73f6ceea6110ef378d6585042ba3.cl-A,-0.159220972
7151c94a507a92dbec61115236249b0c41a6b339.cl-A,-0.095786649
2e8e1928e37fc04f5588e469bc3bb80b46378e84.cl-A,-0.131805777
18e3ad8a2925b0fec0aa41bddaa6efbe71cd52fc.cl-A,-0.102931487
1f344dc066a0ca88fe87cb7c8a18168b6925395b.cl-A,-0.122890788
128f7af4868d24746cf370896c893b4122861ddd.cl-A,-0.131709003
589952d521bd84013f21d861ab38804fbc92634f.cl-A,-0.146800343
145801ea96442ac11ba308d8c97e9921673a07f3.cl-A,-0.209388232
6a75300f8d45d5b4a4d12e063c4eb9bb16692e7a.cl-A,-0.083612937
6940f4cd2b9f3e588cf6686e2b60088dfd3e18f4.cl-A,-0.103744392
11ab0a768a7baf0d1e5128b7552df5e7abfce355.cl-A,-0.109828065
6e326382ff18576635df936bdcdd8559e6a9a42f.cl-A,-0.259796843
21c8f75c0661def9436698b9b9a0e1d2c62192b2.cl-A,-0.102135517
9ea01797b5d810999e299841040516feba243663.cl-A,-0.171486518
4f642fc3360c2a53ea59139ffe2a8c59954c0d20.cl-A,-0.137612329
9592826d626d0ce00b3b1c0060b30f912f72f496.cl-A,-0.137612329
2eedb304fb7bb47787b9bcd9e436c7bfa5266721.cl-A,-0.146274853
71c64cdead5437f84f5ab344534e9bde7f4cb877.cl-A,-0.102220195
39b286fd7ae32b85e6d88a0c9c717bfcd010d9a7.cl-A,-0.297862713
495cb10fe253f5a750c658dec581007f99d5c89c.cl-A,-0.110789573
3a04574e83b98865658b0ae341c902f6f54b7294.cl-A,-0.102169388
67893b4ecedf40b60f428b7102fa1740183a0b83.cl-A,-0.122190786
8c14dbfcd96ad2110f6d0c590755ee8a4b90e0ab.cl-A,-0.102169388
3db3a971da1d225210c3e918c1055b9549841fc9.cl-A,-0.089784308
9946df67957e64ada1d7743efbb1c6d545393c09.cl-A,-0.161328456
9257803a813a574df8a40918b4007aa1a8d8e318.cl-A,-0.156880371
46dea2f8165811329ad8f1dfdbe2f18e09f310a4.cl-A,-0.158142713
42bd8ea931cdaf59922ac3b8ece72c169f0ed05c.cl-A,-0.065090357
4dc5b9396191c5ef3cdae6582e913d6b2f5d6162.cl-A,-0.137637732
0f0ab95f2b892ed0265aa118138cec048541f3e5.cl-A,-0.122183259
2bf3b4219bebfc19d91f42ce1c926012a3740289.cl-A,-0.173631682
9009221f51bebb30331bd7b8ec1aec2ae8d4024c.cl-A,-0.119450401
315771b5f2af8824a54bbcba08444e06dc4d7f5c.cl-A,-0.102169388
8107f86a78d36203aca5c42d50a3ee31a6c442db.cl-A,-0.094973744
4e1e8a6bb7185655ba5f7dae57cca6a68cc70873.cl-A,-0.146554205
6f89c407a24bd74ee855ff43c555b234996866a0.cl-A,-0.158377958
98511fa3c4139e2d5b189f458647762db74eca21.cl-A,-0.065242776
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,-0.106454077
3087f62a836117909693dc4c15ecff272efbd487.cl-A,-0.15737075
2df181fdecf9bc902ba3ecba02e6091ef40a507a.cl-A,-0.093011405
88364e06ac65fa7a18d918e0fb952491afce4598.cl-A,-0.180516237
865a072212fa2d986823b7ca0230d1b6c7de3f1d.cl-A,-0.065052252
110e36a13d645c2914237e66deccff6a7c997fc6.cl-A,-0.451092135
449531a637c8f33bdf11263fe6b9c5ea657be851.cl-A,-0.259889735
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,-0.203775422
0a9bd258202bee8f9febd6d36f87e6c2c6073515.cl-A,-0.084121003
3609e37e9cd14b5dd99a144bf98f797a6badc8e2.cl-A,-0.155795745
4760b24f9b80fad8dea9c5f1c18abbe8cd7ff844.cl-A,-0.183450714
918c94f277dd848853d75598f33f3093026939df.cl-A,-0.228494776
1f6e53c681bdac01a09f436c9c77d27b71fd6220.cl-A,-0.115125069
445b0e614d2d46951cb5c993e16c141e1e4ce334.cl-A,-0.206976233
3bdb5c71bd0b38b3f0c2c36e166dc8a2ea3ff88e.cl-A,-0.173624625
7ca210368c798300be95dbb1df2a52fc9d99d865.cl-A,-0.094149472
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,-0.092869146
34d59772cd5fc3469aa01f4007420b985b189eff.cl-A,-0.083646808
19302054b1307a5101add8f8bcd17656eb60db54.cl-A,-0.518326198
965a12754284a181b7c4d6bffc70f61ea75df5ab.cl-A,-0.147731608
1080094dad2b9cd0e759030072d3fc05be0b349e.cl-A,-0.119460565
6e5e781a740109228ac173a919f75fa14d9e4cf4.cl-A,-0.083596001
04de5682c54255d01500cd5e2c17cc65d1745d04.cl-A,-0.391928221
1961df1f05941e70eefabbe6e28767b43dbdb1dc.cl-A,-0.083850034
2b688052d9990d42fde70ab4bd0d964e4e4f13d7.cl-A,-0.11577188
4f1143d75a8d80f69a638b9951d8282bbb267ae5.cl-A,-0.102321808
516181083c02d3846354bfb4099414bf11649947.cl-A,-0.219917916
1d4bca45aec48aac3c8f47b569c482adebdc88d9.cl-A,-0.173654262
606bf24adec720c1b853ca8dc277c7aa0047cf8c.cl-A,-0.301303514
567df7d2b6bc310e2e66ddfa49f7639b835df101.cl-A,-0.174162328
68aa511cc8b1da5c0c97517fc9fb01cad9f3f5ac.cl-A,-0.102138904
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,-0.137340907
50b3e686f0a530c55f4ae98aa3e52658463a0316.cl-A,-0.124387204
97e151862ccc148b4e8e89737a7604f5eef6bd41.cl-A,-0.125611422
922b72aba29ed0cef52e0abf0df75e04b5d11afb.cl-A,-0.03374118
053880507eb6fc2ed40d8979225ea74ea8ad71e8.cl-A,-0.122213367
011cb6eaff0d8431d380597d216780676df68344.cl-A,-0.174267202
0f467ce881e298cc0512aa69c88cdae407967054.cl-A,-0.095450121
29f1c298a316994c764d498a23cd68ca071b61c2.cl-A,-0.14009776
19d79e434cade63ac33d543fa8ab69c7120d1edf.cl-A,-0.102131283
286be27c4974dd5f5288320e0e27fc79be354898.cl-A,-0.329567652
9635d233eb530ee07bac65e81f667b0234df832c.cl-A,-0.092930114
a17eb71ac1856bf817e3356b8bd4d8e22af3398d.cl-A,-0.146583568
1b3913bc3368a7cbbc5c476956340195da951ce8.cl-A,-0.085746814
0b959adc622ceeb8bba7d591fa883f846381b67b.cl-A,-0.091003108
7688e42815e2069db9515a1e0620771960ed726d.cl-A,-0.18794785
694b608cc2e19360a341bcfeb967400c1fadd9aa.cl-A,-0.086469396
153f537b112d3ba57e166ec2e29dc3babe45ac55.cl-A,-0.148209379
a65ec87aaee54b7b387de4a6660ab5738155551a.cl-A,-0.119460565
76d019aa3943bfb9cdb5e61a1a129e6e93f95601.cl-A,-0.122907733
37387d515019675c4baf1ffd5558e33f7e03a964.cl-A,-0.091384715
16098702ca28cf46e0ad182d4b9b7e5be2516b7d.cl-A,-0.102131283
65831420c022f29ca204188df8b44742d0888d7a.cl-A,-0.312356263
07084b7fa7ea7b0763fcdc3abf5ead30cbbef492.cl-A,-0.249104517
39025e739c1a967bbb163562c8de9f38adf6faeb.cl-A,-0.206976233
42cb996d3f4e4f8d0d0d3664dcffc666bce2c345.cl-A,-0.153030607
3a28137555b573043ec6be4ff691bc4c67d2bc69.cl-A,-0.173665553
5734d9ef74bb70c985e879a31404bc470dad4fde.cl-A,-0.177535761
50484fceeebbfbc475c9ea1b20b9ad3364779ce0.cl-A,-0.191147879
478ec88bc91e1a119a9fc007d8492ae231aa4631.cl-A,-0.173093979
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,-0.077561808
21e9bd9a634604ef9c20e9a6dfcda631ce17bb21.cl-A,-0.140472383
113b2b8f1709189313c81e02e962e69fe9409105.cl-A,-0.417475104
8a2e9ef9b1a78ff3677a85d4cc3a8972c5aea099.cl-A,-0.131921906
1c086832da8fe31e8d462f4f4d0e77ef63f911bd.cl-A,-0.092869146
8268bb7d8b207a5e45cc2cca06b0a2dd89a59559.cl-A,-0.206170486
0e99e608cd0dce43b464a81d7dc6979b01295df4.cl-A,-0.3134232
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,-0.102152453
0fee943888f25ac9dcaf233f1f112155c8bbe0ae.cl-A,-0.091569734
26a9fdbf9a600848b727d1a71224d0e61793dfb5.cl-A,-0.094736646
191a36333cfa7024dd82ea767caf81d202d7ecb8.cl-A,-0.094770517
1e93c3b7b141aff5e94f8d8392efb145a4e1b0dd.cl-A,-0.12217385
346a0d2cd9dd92044bdc20ab46c9cf98d3cbafa1.cl-A,-0.102169388
