representation_init_time,kpn,time_representation,mapper,trace,mappings_cached,processes_in_task,tgff,time_simulating,platform,mappings_evaluated,estimated_total_time,best_mapping_time,log_level
0.00012740600141114555,tgff_reader,0.6637481930000035,tabu_search,tgff_reader,925,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",1.8400108080006419,exynos,1172,7.359936714172363,0.002251,ERROR
0.0003380009984539356,tgff_reader,0.3858862560000489,random_walk,tgff_reader,0,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",1.2282384100000003,mppa_coolidge,500,6.407947778701782,12.091383833,ERROR
0.00014464500054600649,tgff_reader,0.2308464660000027,random_walk,tgff_reader,0,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",1.2869985399999975,exynos,500,3.1799726486206055,0.00662463,ERROR
0.00011962200005655177,tgff_reader,0.08702663499963137,genetic,tgff_reader,462,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",0.0424830179999276,exynos,56,2.0239837169647217,0.001649,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.0,mppa_coolidge,1,18.823847770690918,3334.7025505,ERROR
0.0003691040001285728,tgff_reader,2.203766454998913,tabu_search,tgff_reader,288,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",4.268617464995941,mppa_coolidge,1651,15.279875993728638,803.335502833,ERROR
0.00012748100198223256,tgff_reader,0.06275646699947401,simulated_annealing,tgff_reader,15,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",0.2640867910002953,exynos,162,2.075982093811035,0.00237,ERROR
0.0004636000012396835,tgff_reader,1.3837352330010617,genetic,tgff_reader,149,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",1.2936157109970736,mppa_coolidge,380,7.7839367389678955,14.199921665,ERROR
0.00012756399883073755,tgff_reader,0.012455386000056023,simulated_annealing,tgff_reader,46,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",0.01974252099989826,exynos,25,0.8679931163787842,0.001649,ERROR
0.00034930399851873517,tgff_reader,4.333718909001618,simulated_annealing,tgff_reader,231,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",7.556539470996768,mppa_coolidge,2515,34.91171622276306,706.668717166,ERROR
0.00020750499970745295,tgff_reader,0.2697091620000265,random_walk,tgff_reader,0,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",1.361794490000002,exynos,500,3.5279715061187744,0.005924183,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",0.0,exynos,1,0.4839959144592285,0.024642857,ERROR
0.00021181199917919002,tgff_reader,0.1752709829994501,genetic,tgff_reader,222,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",0.47427922100047226,exynos,298,3.6239688396453857,0.0023025,ERROR
0.00034834499820135534,tgff_reader,0.9403543650007578,genetic,tgff_reader,139,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",1.0932137749994126,mppa_coolidge,382,6.883944272994995,410.563717166,ERROR
0.00015253200035658665,tgff_reader,1.5400206829999945,tabu_search,tgff_reader,60,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",6.172367454000607,exynos,1896,15.367868185043335,0.008603572,ERROR
0.00012324800263741054,tgff_reader,0.08785619199971961,genetic,tgff_reader,462,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",0.043611647999682646,exynos,56,2.0359838008880615,0.001649,ERROR
0.00012918699940200895,tgff_reader,0.23024884599999496,random_walk,tgff_reader,0,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",1.17857834,exynos,500,3.2199740409851074,0.214229137,ERROR
0.0001278790005017072,tgff_reader,0.3980126220004081,genetic,tgff_reader,190,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",1.0604281069998365,exynos,340,5.051956653594971,0.008603572,ERROR
0.0003151660021103453,tgff_reader,1.494435467999665,genetic,tgff_reader,202,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",1.3114687180004694,mppa_coolidge,329,8.431931972503662,1300.26605,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.0,exynos,1,0.48799562454223633,0.015603,ERROR
0.00034000400046352297,tgff_reader,1.0118508470036431,simulated_annealing,tgff_reader,541,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_3}",1.4604223369901774,mppa_coolidge,720,11.683905124664307,403.334933333,ERROR
0.00012044100003549829,tgff_reader,0.1358283270001266,genetic,tgff_reader,347,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",0.20302154699970743,exynos,170,2.7159781455993652,0.002001,ERROR
0.0001264080019609537,tgff_reader,0.781380043000155,tabu_search,tgff_reader,222,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",3.6289787020005235,exynos,1743,11.36390233039856,0.002773877,ERROR
0.00012181800047983415,tgff_reader,0.6197565390000932,simulated_annealing,tgff_reader,1,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",2.806081417000115,exynos,706,10.299911499023438,0.009229929,ERROR
0.00013031399794272147,tgff_reader,0.28970641000000796,random_walk,tgff_reader,0,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.9700721600000008,exynos,500,3.135974884033203,0.004120234,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.0,exynos,1,0.4519960880279541,0.0015065,ERROR
0.0003324800018162932,tgff_reader,0.7195523049999792,random_walk,tgff_reader,0,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",1.6564513430000023,mppa_coolidge,500,7.035943031311035,7948.063766667,ERROR
0.00012302699906285852,tgff_reader,0.21469108599984565,genetic,tgff_reader,221,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.4850303009998811,exynos,270,3.5399715900421143,0.002376,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",0.0,mppa_coolidge,1,17.823855876922607,438.8527615,ERROR
0.00035186899913242087,tgff_reader,3.727333186998294,tabu_search,tgff_reader,39,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",6.567470839000293,mppa_coolidge,1966,21.051830053329468,413.336561832,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",0.0,mppa_coolidge,1,15.931874513626099,403.334834333,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",0.0,mppa_coolidge,1,14.90788221359253,400.0010005,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.0,mppa_coolidge,1,17.255859851837158,411.2554505,ERROR
0.0004031120006402489,tgff_reader,28.5767254849942,simulated_annealing,tgff_reader,77,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",40.90530951200117,mppa_coolidge,11999,182.37852907180786,16.669784665,ERROR
0.0003589769985410385,tgff_reader,3.5629396699989684,tabu_search,tgff_reader,137,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",5.61668638099286,mppa_coolidge,1802,18.983845710754395,509.313766666,ERROR
0.00035854899761034176,tgff_reader,1.434843913001714,simulated_annealing,tgff_reader,2423,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",0.738984286001596,mppa_coolidge,430,14.379886627197266,3.334333833,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",0.0,mppa_coolidge,1,17.851855278015137,2909.730383833,ERROR
0.001415457998518832,tgff_reader,9.885114797003098,simulated_annealing,tgff_reader,710,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",18.773469102987974,mppa_coolidge,6775,90.11526942253113,406.668789166,ERROR
0.00012930899902130477,tgff_reader,0.02478906400000369,random_walk,tgff_reader,0,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.1772809789999997,exynos,500,2.7319765090942383,0.0015065,ERROR
0.0001297449998673983,tgff_reader,0.1540143010000179,random_walk,tgff_reader,0,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",0.8469431539999999,exynos,500,3.0319740772247314,6.595620122,ERROR
0.00034638199940673076,tgff_reader,0.8531812970013561,genetic,tgff_reader,138,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",1.1316520000057153,mppa_coolidge,394,6.739945650100708,410.002617499,ERROR
0.00012719700316665694,tgff_reader,0.04953152600012345,simulated_annealing,tgff_reader,15,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",0.20392560900023682,exynos,126,1.7359850406646729,0.003393929,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",0.0,exynos,1,0.46399593353271484,2.6290495,ERROR
0.0015297019999707118,tgff_reader,6.425036598000474,tabu_search,tgff_reader,4,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",9.174361490001274,mppa_coolidge,1922,26.62378478050232,1207.503411499,ERROR
0.00013279800259624608,tgff_reader,0.07128894499999205,random_walk,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",0.3897011100000001,exynos,500,2.8639769554138184,0.0020005,ERROR
0.0014671869976154994,tgff_reader,1.4581035849905675,simulated_annealing,tgff_reader,2423,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",0.7576836539924443,mppa_coolidge,430,14.691884279251099,3.334333833,ERROR
0.00012716300261672586,tgff_reader,0.01291931999986673,simulated_annealing,tgff_reader,46,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",0.02014739700013024,exynos,25,0.8679931163787842,0.001649,ERROR
0.0004027860013593454,tgff_reader,2.335488497000142,tabu_search,tgff_reader,186,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",4.617497681994109,mppa_coolidge,1718,15.803871870040894,406.673596666,ERROR
0.00012828100079786964,tgff_reader,0.24917058300047756,genetic,tgff_reader,176,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.7290718219991845,exynos,335,4.1919639110565186,0.003675903,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",0.0,mppa_coolidge,1,17.0238618850708,3902.348746666,ERROR
0.00013030999980401248,tgff_reader,0.5313019069996585,tabu_search,tgff_reader,3336,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",0.0569985970002449,exynos,72,2.011983871459961,0.001649,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",0.0,exynos,1,0.46399617195129395,0.008264,ERROR
0.00013534100071410649,tgff_reader,0.12510829199959517,simulated_annealing,tgff_reader,5,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.5361997969998811,exynos,244,3.047974109649658,0.00284976,ERROR
0.0003536139993229881,tgff_reader,1.619787656005883,tabu_search,tgff_reader,918,3,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_4}",2.656967316988812,mppa_coolidge,1150,10.463916778564453,403.334834333,ERROR
0.00017880499945022166,tgff_reader,0.5751653679990341,tabu_search,tgff_reader,10991,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.006614919000185182,exynos,20,3.003974199295044,0.0015065,ERROR
0.00012525599959190004,tgff_reader,0.07123314900002242,random_walk,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",0.3886937140000003,exynos,500,2.731977939605713,0.0020005,ERROR
0.0003367890021763742,tgff_reader,0.6957391269995696,genetic,tgff_reader,164,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",1.3136725049999995,mppa_coolidge,350,6.175950050354004,10.002099999,ERROR
0.0003447479975875467,tgff_reader,0.03948983199893519,simulated_annealing,tgff_reader,414,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.00981833299988466,mppa_coolidge,7,2.0399835109710693,0.0005065,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",0.0,mppa_coolidge,1,14.963882207870483,400.0010005,ERROR
0.0001272289991902653,tgff_reader,0.21364362700012407,genetic,tgff_reader,181,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",0.6719221900000321,exynos,327,4.02396559715271,0.003417377,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",0.0,mppa_coolidge,1,14.939882278442383,400.0010005,ERROR
0.0003298310002719518,tgff_reader,0.7029966750017138,genetic,tgff_reader,164,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",0.8780645910014755,mppa_coolidge,350,5.867952346801758,10.002171999,ERROR
0.00158185599866556,tgff_reader,5.233547724998516,tabu_search,tgff_reader,6,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",7.535769931997265,mppa_coolidge,1875,23.427810192108154,1407.219217166,ERROR
0.00013192699771025218,tgff_reader,0.07188192399996751,random_walk,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",0.39278054000000007,exynos,500,2.727978229522705,0.0020005,ERROR
0.0003327020021970384,tgff_reader,0.5561375869999665,random_walk,tgff_reader,0,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",1.410617686999999,mppa_coolidge,500,7.259941101074219,20990.308100001,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",0.0,exynos,1,0.4839956760406494,0.037469,ERROR
0.0003627819969551638,tgff_reader,0.8716126089962017,tabu_search,tgff_reader,11870,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.02174467400004687,mppa_coolidge,15,3.6359703540802,0.0005065,ERROR
0.00037878200237173587,tgff_reader,1.1930077440024434,tabu_search,tgff_reader,2230,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",0.8848220030072298,mppa_coolidge,500,5.735954761505127,3.334333833,ERROR
0.00035821800338453613,tgff_reader,0.21545009700002993,random_walk,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",0.9875810319999992,mppa_coolidge,500,5.999952793121338,3.334333833,ERROR
0.00035709800067706965,tgff_reader,0.7034794749997673,genetic,tgff_reader,164,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",0.8893399700025384,mppa_coolidge,350,6.2479493618011475,10.002218999,ERROR
0.00012464699830161408,tgff_reader,0.08641651499993941,genetic,tgff_reader,462,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",0.04357878500007928,exynos,56,2.0239834785461426,0.001649,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",0.0,exynos,1,0.48799586296081543,0.024642857,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.0,mppa_coolidge,1,16.003870964050293,417.5032285,ERROR
0.00019010799951502122,tgff_reader,0.002683538000098906,simulated_annealing,tgff_reader,32,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.0013867750000144952,exynos,4,0.6359946727752686,0.010714286,ERROR
0.00034448700171196833,tgff_reader,1.1868201549950754,tabu_search,tgff_reader,2230,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_6}",1.5239667490036481,mppa_coolidge,500,5.907953500747681,3.334333833,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.0,mppa_coolidge,1,1.439988374710083,0.0005065,ERROR
0.0003306069993413985,tgff_reader,14.57837471001858,simulated_annealing,tgff_reader,49,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",20.008851810021042,mppa_coolidge,5429,85.73930335044861,13.338988332,ERROR
0.00012044399773003533,tgff_reader,0.03399695499990685,genetic,tgff_reader,523,1,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.002602113999955691,exynos,8,1.6479856967926025,0.0015065,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",0.0,exynos,1,0.46399593353271484,0.021782,ERROR
0.0001246390020241961,tgff_reader,0.22393000999980472,genetic,tgff_reader,187,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",0.6840570769999488,exynos,335,4.131964445114136,0.002571429,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_1}",0.0,exynos,1,0.45999598503112793,1.318309,ERROR
0.00032687800194253214,tgff_reader,3.189288685000747,tabu_search,tgff_reader,102,5,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_1}",5.651121319002868,mppa_coolidge,1900,18.70784854888916,409.313667666,ERROR
0.00012891900041722693,tgff_reader,0.012767108000161898,simulated_annealing,tgff_reader,46,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",0.020112037999865606,exynos,25,0.875993013381958,0.001649,ERROR
0.00013560099978349172,tgff_reader,1.0175906560003796,tabu_search,tgff_reader,404,5,"{file:office-automation-mocsyn.tgff,graph_name:TASK_GRAPH_0}",3.7918888650008853,exynos,1686,11.587906837463379,0.00284976,ERROR
0.00015190399790299125,tgff_reader,0.39638575099999684,random_walk,tgff_reader,0,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",2.1629539770000012,exynos,500,3.855966806411743,0.016939804,ERROR
0.0004171899963694159,tgff_reader,0.2554097520078358,genetic,tgff_reader,302,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",0.36992548400075975,mppa_coolidge,214,4.1559672355651855,3.349833833,ERROR
0.0001306060003116727,tgff_reader,0.6863174070001605,tabu_search,tgff_reader,1064,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_2}",1.6607264460006945,exynos,1043,6.80394172668457,0.002323,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",0.0,mppa_coolidge,1,15.57587718963623,400.0010005,ERROR
0.00013387899889494292,tgff_reader,0.2782234559999779,genetic,tgff_reader,174,6,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.873612917999921,exynos,355,5.419953346252441,0.003993357,ERROR
0.0001288880011998117,tgff_reader,0.07533686900012526,simulated_annealing,tgff_reader,1,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",0.35849928799979125,exynos,175,2.2679805755615234,0.002773877,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_2}",0.0,exynos,1,0.4759960174560547,0.01621,ERROR
0.0,tgff_reader,0.0,gbm,tgff_reader,0,4,"{file:networking-mocsyn.tgff,graph_name:TASK_GRAPH_3}",0.0,exynos,1,0.46399593353271484,6.2961255,ERROR
0.00012589900143211707,tgff_reader,0.19218646999999578,random_walk,tgff_reader,0,5,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_3}",1.1004310690000003,exynos,500,3.0679736137390137,0.003477806,ERROR
0.00036069800262339413,tgff_reader,0.21576237700037382,random_walk,tgff_reader,0,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_5}",0.966650195,mppa_coolidge,500,6.375949859619141,3.334333833,ERROR
0.00035043800016865134,tgff_reader,3.0733656450013314,tabu_search,tgff_reader,213,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",4.738690165998378,mppa_coolidge,1760,17.359858989715576,409.168717166,ERROR
0.0003749819989025127,tgff_reader,1.1990161620037725,tabu_search,tgff_reader,2230,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_8}",0.8806874489973779,mppa_coolidge,500,5.527956485748291,3.334333833,ERROR
0.0003452499986451585,tgff_reader,0.926348124002061,genetic,tgff_reader,190,4,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_0}",0.9089942289988358,mppa_coolidge,335,6.2319495677948,12.505654999,ERROR
0.000350606998836156,tgff_reader,1.0504729819999739,random_walk,tgff_reader,0,6,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_1}",1.847446959999997,mppa_coolidge,500,8.011934995651245,920.449872167,ERROR
0.0003524070016283076,tgff_reader,1.1947312339921154,tabu_search,tgff_reader,2230,2,"{file:telecom-mocsyn.tgff,graph_name:TASK_GRAPH_7}",0.8564376369954516,mppa_coolidge,500,5.519956350326538,3.334333833,ERROR
0.00012944599802722223,tgff_reader,0.43371986699997933,random_walk,tgff_reader,0,7,"{file:consumer-mocsyn.tgff,graph_name:TASK_GRAPH_0}",1.6849984699999996,exynos,500,3.8519670963287354,2.955005034,ERROR
0.00011870799789903685,tgff_reader,0.4839824670000894,genetic,tgff_reader,158,9,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_2}",1.6436597110001117,exynos,373,6.067947864532471,0.009810428,ERROR
0.00035038100031670183,tgff_reader,0.5564948910000567,random_walk,tgff_reader,0,4,"{file:auto-indust-mocsyn.tgff,graph_name:TASK_GRAPH_1}",1.4330737839999992,mppa_coolidge,500,6.6079466342926025,23.757050001,ERROR
